Country,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Guernsey,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,645.0,680.0,699.0,718.0,737.0,701.0,681.0,676.0,669.5,663.0,656.5,650.0,643.5,637.0,630.5,624.0,617.5,611.0,604.5,598.0,645.0,631.0,675.0,662.5,650.0,674.0,667.0,627.0,611.0,595.0,571.0,542.0,497.0,515.0,520.0,488.0,451.0,451.0
Guernsey and dep.,829.0,778.0,776.0,763.0,756.0,721.0,680.0,716.0,739.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0,717.0
Guinea,44506.0,44506.0,44506.0,44506.0,44506.0,44506.0,44506.0,44506.0,44506.0,44506.0,44506.0,44506.0,44506.0,44506.0,44506.0,44506.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0,17158847.0
Guinea-Bissau,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0,8717.0
Guyana,24467.0,24467.0,24467.0,24467.0,24467.0,24467.0,24467.0,24467.0,24467.0,24467.0,24467.0,16985.0,23857.0,19555.0,20148.0,20263.0,21073.0,21668.0,22983.0,23661.0,22415.23214285714,21169.464285714286,19923.696428571428,18677.928571428572,17432.160714285714,16186.392857142857,14940.625,13694.857142857143,12449.089285714286,11203.32142857143,9957.553571428572,8711.785714285714,7466.017857142858,6220.25,13887.9375,21555.625,29223.3125,36891.0,37693.0,36917.5,36142.0,35366.5,34591.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0,37649.0
Haiti,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,129559.0,132793.0,145637.0,160941.7857142857,176246.57142857142,191551.35714285713,206856.14285714284,222160.92857142858,237465.7142857143,252770.5,268075.2857142857,283380.0714285714,298684.85714285716,313989.64285714284,329294.4285714286,344599.21428571426,359904.0,363648.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0,370138.0
Honduras,55503.0,57636.0,60691.0,60646.0,65591.0,67413.0,71533.0,69887.0,76313.0,78576.0,78874.0,142673.0,57636.0,29250.5,865.0,60646.0,156377.0,51131.0,162773.0,67413.0,53630.0,107121.0,117430.0,120930.0,125384.44444444444,129838.88888888889,134293.33333333334,138747.77777777778,143202.22222222222,147656.66666666666,152111.11111111112,156565.55555555556,161020.0,161653.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0,158419.0
Hong Kong,104579.0,104579.0,104579.0,104579.0,104579.0,104579.0,104579.0,104579.0,104579.0,104579.0,104579.0,60600.0,68500.0,71976.0,75544.0,83317.0,90511.0,96746.0,97834.0,105955.375,102213.03571428571,98470.69642857143,94728.35714285714,90986.01785714286,87243.67857142857,83501.33928571429,79759.0,78511.0,80022.0,80957.0,81157.0,82811.33333333333,84465.66666666667,86120.0,83293.0,77635.0,76298.71428571429,74962.42857142857,73626.14285714286,72289.85714285714,70953.57142857143,69617.28571428571,68281.0,70949.0,70451.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0,71646.0
Hungary,190398.0,195567.0,190645.0,185820.0,206926.0,223347.0,210430.0,192810.0,167202.0,158428.0,170523.08333333334,182618.16666666666,194713.25,206808.33333333334,218903.41666666666,230998.5,243093.58333333334,255188.6666666667,267283.75,279378.8333333333,291473.9166666667,303569.0,301232.0,306496.0,312407.0,186275.0,343489.0,343489.0,343489.0,336252.0,160212.0,148743.5,137275.0,133559.0,130169.0,126779.0,127491.5,128204.0,125840.0,124296.0,125266.33333333333,126236.66666666667,127207.0,121724.0,117033.0,115598.0,110435.0,105272.0,100350.0,97301.0,95000.0,96023.5,97047.0,64743.66666666667,32440.333333333336,137.0,97496.0,97496.0,97496.0,97496.0,97496.0,97496.0,97496.0,97496.0,97496.0,97496.0,97496.0,97496.0,97496.0,97496.0,97496.0,97496.0,97496.0,97496.0,97496.0,97496.0
Iceland,3884.0,4093.0,3999.0,4075.0,4254.0,4281.0,4505.0,4564.0,4726.0,4625.0,4574.833333333333,4524.666666666667,4474.5,4424.333333333333,4374.166666666667,4324.0,4273.833333333333,4223.666666666667,4173.5,4123.333333333333,4073.1666666666665,4023.0,4277.0,4676.0,4574.0,4400.0,5216.75,4291.0,3996.0,4083.25,4170.5,4257.75,4345.0,4337.0,4225.0,4113.0,3820.0,3881.0,4193.0,4673.0,4626.333333333333,4579.666666666667,4533.0,4609.0,4623.0,4330.0,4329.5,4329.0,4151.0,4178.0,4149.0,4120.0,4091.0,4138.666666666667,4186.333333333333,4234.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0
Ifni,1462.0,1462.0,1225.0,1061.0,1539.0,1261.0,966.0,1670.0,1178.0,1890.0,1973.7,2057.4,2141.1,2224.8,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5,2308.5
India,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0,86751.0
Indonesia,1601622.0,1601622.0,1601622.0,1601622.0,1601622.0,1601622.0,1601622.0,1601622.0,1601622.0,1601622.0,1601622.0,3786145.0,5970668.0,8155191.0,11001697.0,1422714.0,1594463.0,1418228.0,1288689.0,1537016.0,1764283.4117647058,1991550.8235294118,2218818.2352941176,2446085.6470588236,2673353.058823529,2900620.470588235,3127887.882352941,3355155.294117647,3582422.705882353,3809690.117647059,4036957.529411765,4264224.94117647,4491492.352941176,4718759.764705882,4946027.176470588,5173294.588235294,5400562.0,5142343.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0,4884124.0
Iran,872628.0,872628.0,872628.0,872628.0,872628.0,872628.0,872628.0,872628.0,872628.0,872628.0,872628.0,536465.0,534586.0,600087.0,607767.0,658043.0,849713.0,653409.0,761141.0,2441548.25,2284612.785714286,2127677.3214285714,1970741.857142857,1813806.3928571427,1656870.9285714286,1499935.4642857143,1343000.0,402000.0,1409000.0,1358000.0,1712537.0,2067074.0,2421611.0,2101894.0,2203448.0,2067803.0,2016162.2,1964521.4,1912880.6,1861239.8,1809599.0,1757958.2,1706317.4,1654676.6,1603035.8,1551395.0,1499754.2,1448113.4,1396472.5999999999,1344831.8,1293191.0,1202692.0,1112193.0,1122104.0,1171573.0,1154368.0,1233873.0,1233873.0,1233873.0,1233873.0,1233873.0,1233873.0,1233873.0,1233873.0,1233873.0,1233873.0,1233873.0,1233873.0,1233873.0,1233873.0,1233873.0,1233873.0,1233873.0,1233873.0,1233873.0,1233873.0
Iran (Islamic Republic of),2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,2033285.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0,1832089.0
Iraq,1525890.75,1525890.75,1525890.75,1525890.75,1525890.75,1525890.75,1525890.75,1525890.75,1525890.75,1525890.75,1525890.75,371578.0,38127.0,415530.0,65154.0,64365.0,74567.0,80396.0,647158.0,77675.0,94594.0,111513.0,128432.0,145351.0,162270.0,179189.0,196108.0,261863.0,289522.0,314204.5,338887.0,363569.5,388252.0,404352.0,420452.0,436552.0,452652.0,468752.0,470366.0,734247.1875,998128.375,1262009.5625,1525890.75,1456338.9375,1386787.125,1317235.3125,1247683.5,1178131.6875,1108579.875,1039028.0625,969476.25,899924.4375,830372.625,760820.8125,691269.0,840257.0,896340.0,896340.0,896340.0,896340.0,896340.0,896340.0,896340.0,896340.0,896340.0,896340.0,896340.0,896340.0,896340.0,896340.0,896340.0,896340.0,896340.0,896340.0,896340.0,896340.0
Ireland,64153.0,63263.0,62878.0,64631.0,62558.0,62534.0,61622.0,60740.0,61242.0,59510.0,59916.0,60322.0,60728.0,61134.0,61540.0,61946.0,62352.0,62758.0,63164.0,63570.0,63976.0,64382.0,67551.0,68527.0,67992.0,68784.0,67178.0,38069.25,38069.25,38069.25,49432.166666666664,60795.08333333333,72158.0,70050.4,67942.8,65835.2,63727.6,61620.0,58433.0,54287.0,53764.0,53241.0,52718.0,51089.0,49458.0,47928.0,49159.0,50390.0,51970.5,53551.0,53354.0,55604.0,57854.0,60521.0,61529.0,61684.0,61042.0,61042.0,61042.0,61042.0,61042.0,61042.0,61042.0,61042.0,61042.0,61042.0,61042.0,61042.0,61042.0,61042.0,61042.0,61042.0,61042.0,61042.0,61042.0,61042.0
Island of Mauritius,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,18225.0,19152.0,19978.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0,20956.0
Isle of Man,840.0,849.0,837.0,806.0,719.0,625.0,615.0,632.0,632.0,662.0,676.8333333333334,691.6666666666666,706.5,721.3333333333334,736.1666666666666,751.0,765.8333333333334,780.6666666666666,795.5,810.3333333333334,825.1666666666666,840.0,804.0,843.0,807.0,748.0,692.0,1105.0,1105.0,1105.0,987.3333333333334,869.6666666666666,752.0,724.0,680.0,666.0,703.0,709.0,729.0,781.0,818.0,855.0,892.0,858.0,853.0,883.0,859.0,835.0,840.6,846.2,851.8,857.4,863.0,903.0,882.5,862.0,901.0,905.0,919.0,923.75,928.5,933.25,938.0,890.0,859.0,805.0,781.5,758.0,753.0,717.0,710.0,660.0,675.0,585.0,601.0,579.0
Israel,30492.0,43431.0,50547.0,52556.0,52552.0,48951.0,50686.0,52287.0,54532.0,53356.0,55170.0,43431.0,50547.0,52556.0,52552.0,48951.0,50686.0,52287.0,54532.0,53356.0,59394.857142857145,65433.71428571429,71472.57142857143,77511.42857142858,83550.28571428571,89589.14285714286,95628.0,98763.0,95315.0,92602.0,93272.0,93290.0,93308.0,96695.0,98724.0,98478.0,98909.5,99341.0,99022.0,100454.0,102211.0,103968.0,105725.0,110062.0,112330.0,114543.0,116412.0,121333.0,124478.0,127258.5,130039.0,133338.5,136638.0,139535.0,144936.0,145207.0,143913.0,143913.0,143913.0,143913.0,143913.0,143913.0,143913.0,143913.0,143913.0,143913.0,143913.0,143913.0,143913.0,143913.0,143913.0,143913.0,143913.0,143913.0,143913.0,143913.0
Italy,940293.0,911805.0,863849.0,847354.0,842274.0,870689.0,869333.0,873608.0,878906.0,873530.0,875858.5,878187.0,880515.5,882844.0,885172.5,887501.0,889829.5,892158.0,894486.5,896815.0,899143.5,901472.0,906182.0,888203.0,876410.0,871631.0,827852.0,781638.0,741103.0,712962.0,670078.0,645941.5,621805.0,617507.0,600318.0,585972.0,576165.0,577345.0,552329.0,554943.5,557558.0,560172.5,562787.0,567841.0,549484.0,527406.0,526523.0,525640.0,528901.0,532843.0,533740.3333333334,534637.6666666666,535535.0,530530.0,544544.0,549549.0,554554.0,506364.3625,458174.725,409985.0875,361795.45,313605.8125,265416.17500000005,217226.53750000003,169036.90000000002,120847.26250000003,72657.625,72657.625,72657.625,72657.625,72657.625,72657.625,72657.625,72657.625,72657.625,72657.625
Jamaica,76712.25,76712.25,76712.25,76712.25,76712.25,76712.25,76712.25,76712.25,76712.25,76712.25,76712.25,46459.0,48561.0,48902.0,30234.25,30234.25,55767.0,69887.0,58177.0,30234.25,63517.0,63177.833333333336,62838.666666666664,62499.5,62160.333333333336,61821.166666666664,61482.0,61658.0,60500.0,58189.0,58142.333333333336,58095.666666666664,58049.0,59079.0,56415.5,53752.0,53909.5,54067.0,53845.0,53623.0,55708.333333333336,57793.666666666664,59879.0,56276.0,57755.5,59235.0,58302.5,57370.0,59385.0,59249.0,56911.0,52488.0,48065.0,44331.0,43407.0,42448.0,41836.0,41836.0,41836.0,41836.0,41836.0,41836.0,41836.0,41836.0,41836.0,41836.0,41836.0,41836.0,41836.0,41836.0,41836.0,41836.0,41836.0,41836.0,41836.0,41836.0
Jamaica ex. dep,44377.0,46459.0,48561.0,48902.0,51131.0,53630.0,55767.0,58177.0,60770.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0,62077.0
Japan,2614931.375,2337507.0,2137689.0,2005162.0,1868040.0,1769580.0,1730692.0,1665278.0,1566713.0,1649843.0,789731.0,2337507.0,213350.375,2005162.0,213350.375,868041.0,769581.0,213350.375,730692.0,1665278.0,2614931.375,2496016.1458333335,2377100.9166666665,2258185.6875,2139270.4583333335,2020355.2291666667,1901440.0,832617.0,1755100.0,708643.0,600000.0,1064727.5,1529455.0,1515392.0,1508687.0,1489780.0,1436363.0,1382946.0,1346658.0,1314006.0,1243000.0,1233122.5,1223245.0,1208989.0,1188282.0,1238328.0,1222441.5,1206555.0,1191665.0,1203147.0,1192318.6666666667,1181490.3333333333,1170662.0,1153855.0,1123610.0,1110721.0,1062530.0,1062530.0,1062530.0,1062530.0,1062530.0,1062530.0,1062530.0,1062530.0,1062530.0,1062530.0,1062530.0,1062530.0,1062530.0,1062530.0,1062530.0,1062530.0,1062530.0,1062530.0,1062530.0,1062530.0
Jersey,936.0,865.0,817.0,833.0,774.0,840.0,736.0,820.0,833.0,942.0,942.2142857142857,942.4285714285714,942.6428571428571,942.8571428571429,943.0714285714286,943.2857142857143,943.5,943.7142857142857,943.9285714285714,944.1428571428571,944.3571428571429,944.5714285714286,944.7857142857143,945.0,945.2142857142857,945.4285714285714,945.6428571428571,945.8571428571429,946.0714285714286,946.2857142857143,946.5,946.7142857142857,946.9285714285714,947.1428571428571,947.3571428571429,947.5714285714286,947.7857142857143,948.0,1009.0,1109.0,1091.6666666666667,1074.3333333333333,1057.0,1137.0,1057.0,1142.0,1117.857142857143,1093.7142857142858,1069.5714285714287,1045.4285714285713,1021.2857142857143,997.1428571428571,973.0,930.0,1005.0,971.0,969.0,962.0,967.5,973.0,911.0,849.0,883.0,917.0,951.0,985.0,974.6666666666666,964.3333333333334,954.0,938.0,922.0,906.0,890.0,835.0,795.0,716.0
Jordan,146.0,146.0,51518.0,46146.0,49228.0,53170.0,58037.0,55374.0,60582.0,69594.0,238375.375,144946.6875,51518.0,50373.0,49228.0,53632.5,58037.0,55374.0,238375.375,60582.0,238375.375,212626.47916666666,186877.58333333334,161128.6875,135379.7916666667,109630.89583333334,83882.0,64380.0,79882.0,86117.0,649.0,48138.5,95628.0,97974.0,100247.5,102521.0,104893.0,112440.33333333333,119987.66666666667,127535.0,135082.33333333334,142629.66666666666,150177.0,155684.0,149493.0,140444.0,138761.5,137079.0,135396.5,133714.0,135266.0,90226.0,45186.0,146.0,168.83333333333334,191.66666666666666,214.5,237.33333333333331,260.1666666666667,283.0,305.8333333333333,328.66666666666663,351.5,374.3333333333333,397.16666666666663,420.0,442.8333333333333,465.66666666666663,488.5,511.3333333333333,534.1666666666666,557.0,557.0,557.0,557.0,557.0
Kazakhstan,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,354101.0,338475.0,316263.0,258310.0,200357.0,142404.0,130633.0,169836.0,209039.0,215263.0,221487.0,227171.0,247946.0,273028.0,977.0,923.6,870.2,816.8,763.4,710.0,656.6,603.2,549.8,496.40000000000003,443.0,389.6,336.20000000000005,282.8,229.40000000000003,176.0,176.0,176.0,176.0,176.0
Kenya,8671.0,8671.0,8671.0,8671.0,8671.0,8671.0,8671.0,8671.0,8671.0,8671.0,8671.0,6332.0,6657.0,7254.0,7609.0,7627.5,7646.0,8441.0,8642.0,8732.0,42056.0,75380.0,108704.0,142028.0,175352.0,208676.0,242000.0,277000.0,283717.6666666667,290435.3333333333,297153.0,303870.6666666667,310588.3333333333,317306.0,324023.6666666667,330741.3333333333,337459.0,344176.6666666667,350894.3333333333,357612.0,364329.6666666667,371047.3333333333,377765.0,326553.0,342297.0,358041.0,373785.0,389529.0,405273.0,421017.0,436761.0,452505.0,468249.0,494941.0,495433.0,495433.0,495433.0,495433.0,495433.0,495433.0,495433.0,495433.0,495433.0,495433.0,495433.0,495433.0,495433.0,495433.0,495433.0,495433.0,495433.0,495433.0,495433.0,495433.0,495433.0,495433.0
Korea,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,621992.0,606634.0,631653.0,656672.0,681691.0,706710.0,726993.0,842144.625,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0,710064.0
Kuwait,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46039.0,46864.0,47639.666666666664,48415.333333333336,49191.0,49966.666666666664,50742.333333333336,51518.0,52293.666666666664,53069.333333333336,53845.0,47197.8,40550.6,33903.4,27256.2,20609.0,34817.0,37379.0,38868.0,41744.0,44620.0,42815.0,21475.0,135.0,34891.0,69647.0,70817.0,73624.0,72558.0,74239.0,74239.0,74239.0,74239.0,74239.0,74239.0,74239.0,74239.0,74239.0,74239.0,74239.0,74239.0,74239.0,74239.0,74239.0,74239.0,74239.0,74239.0,74239.0,74239.0
Kyrgyzstan,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,123984.125,116795.0,110113.0,109060.0,108007.0,102050.0,104183.0,102168.0,100153.0,98138.0,101012.0,105490.0,109939.0,109839.0,109839.0,109839.0,109839.0,109839.0,109839.0,109839.0,109839.0,109839.0,109839.0,109839.0,109839.0,109839.0,109839.0,109839.0,109839.0,109839.0,109839.0,109839.0,109839.0
Laos,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0,6666.0
