Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Pacific Islands,412.0,386.0,425.0,529.0,511.0,493.0,496.0,545.0,399.0,484.5,570.0,581.0,537.0,570.0,688.5,807.0,807.0,491.0,175.0,274.6666666666667,374.33333333333337,474.0,424.1666666666667,374.3333333333333,324.5,274.66666666666663,224.83333333333331,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
Pakistan,679312.0,679312.0,679312.0,679312.0,679312.0,679312.0,679312.0,679312.0,679312.0,679312.0,679312.0,679312.0,679312.0,679312.0,679312.0,679312.0,679312.0,679312.0,679312.0,679312.0,651697.1875,624082.375,653914.3333333334,683746.2916666666,713578.25,743410.2083333334,773242.1666666666,803074.125,832906.0833333334,862738.0416666666,892570.0,932678.0,935326.5555555555,937975.1111111111,940623.6666666666,943272.2222222222,945920.7777777778,948569.3333333334,951217.8888888889,953866.4444444445,956515.0,963471.5,970428.0,987827.0,1005226.0,1022625.0,1019533.0,1019533.0,1019533.0,1019533.0,1019533.0,1019533.0,1019533.0,1019533.0,1019533.0,1019533.0,1019533.0,1019533.0,1019533.0,1019533.0,1019533.0,1019533.0,1019533.0,1019533.0
Palau,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,125.0,131.0,133.33333333333334,135.66666666666666,138.0,134.0,136.0,142.0,134.0,144.0,149.8,155.6,161.4,167.2,173.0,164.0,192.0,186.33333333333334,180.66666666666666,175.0,183.0,143.0,152.0,161.0,170.0,201.0,179.0,179.0
Palestine,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,11333.0,18458.0,9876.0,10651.333333333334,11426.666666666666,12202.0,11778.0,12452.0,12602.0,14936.0,17270.0,14450.0,14450.0,14450.0
Panama,8651.0,8073.0,9134.0,8693.0,8889.0,9184.0,8938.0,9167.75,9397.5,9627.25,9857.0,9076.0,9038.5,9001.0,13506.5,18012.0,16072.0,15024.0,11491.5,7959.0,8229.0,8499.0,8609.75,8720.5,8831.25,8942.0,9105.0,8727.0,8716.0,9199.5,9683.0,27397.0,10669.0,9959.0,11069.0,12179.0,11824.0,11978.5,12133.0,12287.5,12442.0,12428.0,13248.0,13475.0,14180.0,14358.0,14775.0,15115.0,498.0,14866.375,29234.75,44.0,45.0,32.0,9457.0,18882.0,19482.0,19720.0,20049.0,23652.0,24663.0,22860.0,21735.0,23206.0
Papua,39.0,24.0,32.0,28.0,34.5,41.0,47.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
Papua New Guinea,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,630.0,549.0,615.0,9312.5,18010.0,18010.0,18010.0,17204.785714285714,16399.571428571428,15594.357142857143,14789.142857142857,13983.928571428572,13178.714285714286,12373.5,11568.285714285714,10763.07142857143,9957.857142857143,9152.642857142857,8347.428571428572,7542.214285714286,6737.0,7573.0,7054.0,7054.0,7054.0,7054.0,7054.0,7054.0,7054.0,7054.0,7054.0,7054.0,7054.0,7054.0,7054.0,7054.0,7054.0,7054.0,7054.0,7054.0,7054.0,7054.0,7054.0,7054.0
Paraguay,9095.0,9095.0,9095.0,9095.0,9095.0,9095.0,9095.0,9616.777777777777,10138.555555555555,10660.333333333334,11182.111111111111,11703.888888888889,12225.666666666668,12747.444444444445,13269.222222222223,13791.0,14855.0,14177.333333333334,13499.666666666666,12822.0,11612.0,10201.0,13507.0,13090.0,12673.0,12256.0,11839.0,11422.0,11005.0,10588.0,10171.0,9642.0,10578.214285714286,11514.42857142857,12450.642857142857,13386.857142857143,14323.071428571428,15259.285714285714,16195.5,17131.714285714286,18067.928571428572,19004.142857142855,19940.35714285714,20876.571428571428,21812.785714285714,22749.0,23025.0,24417.0,23827.333333333332,23237.666666666668,22648.0,807.0,193.0,9209.666666666666,18226.333333333332,27243.0,26404.0,29139.0,30512.0,38149.0,45786.0,23010.5,235.0,235.0
Peninsular Malaysia,73372.375,73372.375,73372.375,73372.375,73372.375,73372.375,73372.375,73372.375,73372.375,73372.375,73372.375,73372.375,73372.375,73372.375,73372.375,73372.375,68217.0,66749.33333333333,65281.666666666664,63814.0,66217.0,63176.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0,64345.0
Peru,110613.0,108636.0,170088.0,100353.0,96743.0,93133.0,80211.8,67290.6,54369.399999999994,41448.2,28527.0,28327.0,28437.0,73555.0,123589.75,173624.5,223659.25,273694.0,233378.5,193063.0,193216.0,202300.0,199000.0,156721.25,114442.5,72163.75,29885.0,29771.5,29658.0,102359.5,175061.0,172899.0,172188.0,171476.0,167150.66666666666,162825.33333333334,158500.0,159000.0,132655.33333333334,106310.66666666666,79966.0,80862.0,85198.0,94149.0,88384.5,82620.0,87495.0,91295.0,61147.33333333333,30999.666666666664,852.0,989.0,98616.0,96460.0,119783.0,143106.0,166429.0,189752.0,213075.0,236398.0,259721.0,158798.0,126217.0,126217.0
Philippines,213587.0,213439.0,214412.0,222097.0,189055.0,236396.0,210122.0,248437.0,292347.625,336258.25,380168.875,424079.5,467990.125,511900.75,555811.375,599722.0,524293.0,448864.0,373435.0,298006.0,301117.0,308758.0,327260.0,583253.5,839247.0,760969.0,809163.0,852341.0,261785.0,279924.0,298063.0,379579.0,284949.25,190319.5,95689.75,1060.0,131654.6,262249.2,392843.80000000005,523438.4,654033.0,657505.0,660977.0,679525.0,698073.0,664808.5,631544.0,598279.5,565015.0,531750.5,498486.0,514745.0,531280.0,548247.6666666666,565215.3333333334,582183.0,579237.0,590709.0,620414.0,811.0,879429.0,679766.0,679766.0,679766.0
Pitcairn,1.0,1.0,2.0,1.9411764705882353,1.8823529411764706,1.8235294117647058,1.7647058823529411,1.7058823529411764,1.6470588235294117,1.588235294117647,1.5294117647058822,1.4705882352941178,1.411764705882353,1.3529411764705883,1.2941176470588236,1.2352941176470589,1.1764705882352942,1.1176470588235294,1.0588235294117647,1.0,3.0,2.9,2.8,2.7,2.6,2.5,2.4,2.3,2.2,2.1,2.0,1.0,1.074074074074074,1.1481481481481481,1.2222222222222223,1.2962962962962963,1.3703703703703702,1.4444444444444444,1.5185185185185186,1.5925925925925926,1.6666666666666665,1.7407407407407407,1.8148148148148149,1.8888888888888888,1.9629629629629628,2.037037037037037,2.111111111111111,2.185185185185185,2.259259259259259,2.333333333333333,2.4074074074074074,2.4814814814814814,2.5555555555555554,2.6296296296296298,2.7037037037037037,2.7777777777777777,2.8518518518518516,2.9259259259259256,3.0,3.0,3.0,3.0,3.0,3.0
Pitcairn Island,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.3333333333333335,2.6666666666666665,3.0,3.3333333333333335,3.6666666666666665,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Poland,227759.0,239199.0,230072.0,235879.0,232400.0,23858.5,232945.0,244115.0,262800.0,273251.0,283702.0,265250.0,277188.0,277085.0,290571.0,304057.0,312958.0,325104.0,337653.5,350203.0,328923.0,334869.0,349388.0,236046.0,122704.0,125307.0,122181.0,124163.0,128893.0,267304.5,405716.0,394729.0,392259.0,386398.0,384000.0,360201.0,375354.0,361415.0,362016.6666666667,362618.3333333333,363220.0,359486.0,365230.0,363522.0,368285.0,369686.0,377226.0,379399.0,384940.0,378478.0,225524.0,233015.0,264848.55555555556,296682.1111111111,328515.6666666667,360349.22222222225,392182.77777777775,424016.3333333333,455849.8888888889,487683.44444444444,519517.0,448448.0,409036.0,408504.0
Portugal,99590.0,96864.0,98011.0,96878.0,95187.0,123114.0,116703.0,125536.0,116586.66666666667,107637.33333333333,98688.0,90315.0,95435.0,96928.0,116723.0,136518.0,136518.0,136518.0,115744.5,94971.0,95892.0,92551.0,96367.0,84750.5,73134.0,73134.0,79379.4,85624.8,91870.2,98115.6,104361.0,101161.0,106384.0,97429.0,103939.0,105157.0,106382.0,108268.0,107209.33333333333,106150.66666666667,105092.0,106258.0,108795.0,102010.0,107462.0,101990.0,103512.0,104280.0,104434.0,73134.0,136518.0,136518.0,120680.5,104843.0,108511.0,111226.16666666667,113941.33333333333,116656.5,119371.66666666667,122086.83333333333,124802.0,124311.0,118295.0,119027.0
Portuguese Guinea,4121.0,4121.0,2088.0,3425.666666666667,4763.333333333334,6101.0,5393.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0,5999.0
Portuguese Timor,7238.0,7238.0,7238.0,6365.0,6700.0,7035.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0,6126.0
Puerto Rico,16364.0,16548.0,17350.0,18566.0,17480.0,16891.0,14808.0,15172.0,15455.0,7998.875,542.75,542.75,542.75,542.75,20164.375,39786.0,39790.0,20568.0,47156.75,20530.0,21197.0,21522.0,21498.0,22346.0,23194.0,23574.0,23954.0,25123.0,25937.0,26132.5,26328.0,10143.0,28494.0,28444.0,28781.5,29119.0,29990.0,29691.0,29392.0,29093.0,28794.0,28098.0,28356.0,29028.5,29701.0,28589.0,29276.0,29100.0,29449.0,29798.0,30147.0,30054.0,29405.0,30330.0,28279.0,29649.0,31140.0,29288.0,29652.0,31679.0,16369.0,35457.0,34319.0,33166.0
Qatar,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,725.0,789.0,803.0,798.5,794.0,784.0,788.0,861.0,868.3333333333334,875.6666666666666,883.0,944.0,913.0,964.0,999.1428571428571,1034.2857142857142,1069.4285714285713,1104.5714285714287,1139.7142857142858,1174.857142857143,1210.0,396.0,1311.0,341.0,1545.0,1750.0,1776.0,942.0,1008.0,1920.0,1949.0,2031.0,2133.0,366.0,1356.5,2347.0,2294.0,2385.0,2200.0,2520.5,2841.0,2792.0,651.0,651.0
Reunion,4001.0,4121.0,4058.0,3789.0,3784.0,4284.0,3603.0,3763.0,3857.0,3675.5,3494.0,3391.0,3377.0,3276.6666666666665,3176.3333333333335,3076.0,1876.75,2429.375,2982.0,3237.0,3124.5,3012.0,3014.0,3016.0,3018.0,3047.0,3090.0,3253.0,3307.0,3361.0,3415.0,3455.8695652173915,3496.7391304347825,3537.608695652174,3578.478260869565,3619.3478260869565,3660.217391304348,3701.086956521739,3741.9565217391305,3782.8260869565215,3823.695652173913,3864.5652173913045,3905.4347826086955,3946.304347826087,3987.1739130434785,4028.0434782608695,4068.913043478261,4109.782608695652,4150.652173913043,4191.521739130435,4232.391304347826,4273.260869565217,4314.130434782609,4355.0,4461.821428571428,4568.642857142857,4675.464285714285,4782.285714285715,4889.107142857143,4995.928571428572,5102.75,5102.75,5102.75,5102.75
Rio Muni,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0
Rodrigues,243.0,243.0,243.0,243.0,243.0,243.0,207.0,256.0,243.125,230.25,217.375,204.5,191.625,178.75,165.875,153.0,188.0,196.0,246.0,234.0,249.0,199.0,210.0,210.25,210.5,210.75,211.0,211.25,211.5,211.75,212.0,157.0,158.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0
Romania,161936.0,172429.0,155767.0,152476.0,163432.0,136432.16666666666,109432.33333333334,82432.5,119723.66666666666,157014.8333333333,194306.0,189793.0,203559.0,191286.0,281997.25,372708.5,372708.5,82432.5,157154.25,231876.0,227998.0,224120.0,233892.0,196027.125,158162.25,120297.375,82432.5,82432.5,82432.5,167096.25,251760.0,263855.0,263323.0,266101.0,271674.0,279315.0,269166.0,265194.0,263330.3333333333,261466.66666666666,259603.0,269666.0,266575.0,258890.0,262101.0,258094.0,251965.0,253202.0,257213.0,259723.0,251439.0,255539.0,246967.0,254117.0,260661.0,273138.6666666667,285616.3333333333,298094.0,310571.6666666667,323049.3333333333,335527.0,295953.0,244120.0,244120.0
Russia,1563000.0,1667000.0,1764200.25,1861400.5,1958600.75,2055801.0,2167611.0,2207903.0,2143745.3333333335,2079587.6666666667,2015430.0,2105368.0,2164205.0,2191395.0,2372000.0,3050182.25,3050182.25,3050182.25,2896993.625,2743805.0,2742101.0,2723596.0,2822649.0,2884858.5,2947068.0,2737351.0,2804785.0,2888753.0,2489387.6666666665,2090022.3333333335,1690657.0,1807441.0,2129339.0,2301366.0,2176400.0,2015779.0,1988744.0,2144316.0,2181162.6666666665,2218009.3333333335,2254856.0,2332272.0,2365826.0,2295402.0,2303935.0,2166703.0,2080445.0,2075954.0,2010543.0,2028516.0,1925720.0,1906335.0,1878269.0,1949174.0,2020079.0,2090984.0,2161889.0,2232794.0,2303699.0,2374604.0,2445509.0,1905778.0,1760172.0,1818635.0
Rwanda,57.0,57.0,57.0,57.0,57.0,57.0,52.0,38.0,7275.333333333333,14512.666666666666,21750.0,18443.0,29134.0,31863.0,31935.0,3076.0,105.0,9138.0,18171.0,27204.0,3135.0,3207.5,3280.0,3305.230769230769,3330.4615384615386,3355.6923076923076,3380.923076923077,3406.153846153846,3431.3846153846152,3456.6153846153848,3481.846153846154,3507.076923076923,3532.3076923076924,3557.5384615384614,3582.769230769231,3608.0,8140.0,12672.0,17204.0,21736.0,26268.0,30800.0,35332.0,39864.0,44396.0,48928.0,53460.0,57992.0,62524.0,67056.0,71588.0,71588.0,65833.44444444444,60078.88888888889,54324.333333333336,48569.77777777778,42815.22222222222,37060.666666666664,31306.11111111111,25551.555555555555,19797.0,25567.0,32853.0,32853.0
Ryukyu Islands,4815.0,4898.0,4951.0,4926.0,4967.5,5009.0,4791.0,5092.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0,4891.0
Sabah,4049.0,4049.0,4049.0,4049.0,4049.0,4049.0,4049.0,4049.0,4049.0,4049.0,4049.0,4049.0,4049.0,4049.0,4049.0,4049.0,3921.0,5479.0,5044.0,4609.0,61564.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0,64207.0
Saint Barthélemy,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,32.0,33.0,45.0,43.0,41.0,49.0,44.0,44.0
Saint Christopher and Nevis,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,450.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0
Saint Helena,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,85.0,116.0,147.0,178.0,209.0,240.0,271.0,302.0,333.0,364.0,395.0,426.0,457.0,488.0,519.0,550.0,581.0,612.0,643.0,674.0,705.0,736.0,767.0,798.0,829.0,4004.0,4022.0,3884.0,4357.0,3639.0,2921.0,2203.0,1485.0,767.0,49.0,62.0,55.0,61.0,53.0,45.0,58.0,52.0,38.0,49.0,49.0,49.0,49.0,49.0
Saint Helena ex. dep.,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,39.0,37.57692307692308,36.15384615384615,34.73076923076923,33.30769230769231,31.884615384615383,30.46153846153846,29.038461538461537,27.615384615384613,26.192307692307693,24.76923076923077,23.346153846153847,21.923076923076923,20.5,19.076923076923077,17.653846153846153,16.23076923076923,14.807692307692307,13.384615384615383,11.96153846153846,10.538461538461537,9.115384615384615,7.692307692307692,6.269230769230768,4.846153846153845,3.4230769230769216,2.0,2.0
Saint Helena: Ascension,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,59.0,59.0
Saint Kitts and Nevis,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,461.0,502.75,544.5,544.5,470.75,397.0,386.0,391.0,400.0,393.14285714285717,386.2857142857143,379.42857142857144,372.57142857142856,365.7142857142857,358.85714285714283,352.0,354.0,356.0,358.0,360.0,362.0,364.0,366.0,368.0,370.0,372.0,336.0,348.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0
Saint Kitts-Nevis-Anguilla,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,502.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0,19574.0
Saint Lucia,624.375,624.375,624.375,624.375,624.375,624.375,624.375,624.375,624.375,624.375,624.375,624.375,624.375,624.375,624.375,624.375,624.375,624.375,624.375,624.375,624.375,624.375,624.375,724.1875,824.0,843.0,934.0,917.0,900.0,883.0,866.0,874.0,869.3333333333334,864.6666666666666,860.0,883.0,906.0,929.0,952.0,975.0,998.0,960.0,1046.0,1114.0,1095.2857142857142,1076.5714285714287,1057.857142857143,1039.142857142857,1020.4285714285714,1001.7142857142857,983.0,922.0,1001.84375,1081.6875,1161.53125,1241.375,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0
Saint Pierre and Miquelon,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,327.6666666666667,585.3333333333334,843.0,843.0,817.0,790.0,804.6923076923077,819.3846153846154,834.0769230769231,848.7692307692307,863.4615384615385,878.1538461538462,892.8461538461538,907.5384615384615,922.2307692307692,936.9230769230769,951.6153846153846,966.3076923076923,981.0,973.0,924.2105263157895,875.421052631579,826.6315789473684,777.8421052631579,729.0526315789474,680.2631578947369,631.4736842105264,582.6842105263158,533.8947368421052,485.10526315789474,436.3157894736842,387.52631578947364,338.7368421052631,289.9473684210526,241.15789473684208,192.36842105263156,143.57894736842104,94.7894736842105,46.0,58.0,43.0,38.0,38.0,38.0,50.0,62.0,62.0
Saint Vincent and the Grenadines,523.5,523.5,523.5,523.5,523.5,523.5,523.5,523.5,523.5,523.5,523.5,523.5,523.5,523.5,523.5,523.5,523.5,523.5,523.5,523.5,523.5,542.55,561.6,580.65,599.7,618.75,637.8,656.85,675.9,694.95,714.0,714.0,720.0,726.0,732.0,737.5,743.0,748.5,754.0,759.5,765.0,766.0,790.0,812.0,813.0,777.0,779.0,848.0,765.0,823.5,882.0,858.0,926.0,1006.0,968.0,930.0,911.0,965.0,1023.0,1095.25,1167.5,1093.0,667.0,667.0
Saint-Martin (French part),194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,149.0,11.0,11.0
Saint-Martin (French),140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,136.0,105.0,145.0,145.0,145.0,145.0,145.0,145.0
Saint-Pierre-et-Miquelon,53.0,67.0,58.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
Samoa,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,523.0,427.0,451.0,475.0,430.0,385.0,340.0,331.1111111111111,322.22222222222223,313.3333333333333,304.44444444444446,295.55555555555554,286.6666666666667,277.77777777777777,268.8888888888889,260.0,426.0,452.25,478.5,504.75,531.0,532.1111111111111,533.2222222222222,534.3333333333334,535.4444444444445,536.5555555555555,537.6666666666666,538.7777777777778,539.8888888888889,541.0,482.0,409.0,561.0,576.0,591.0,806.975,1022.95,1238.925,1454.9,1670.875,1037.0,1114.0,1670.875,1670.875,1670.875,1670.875,1670.875,1670.875
